sample_id,original_filename,class_name,label,split,relative_reference
TRAIN_01423,Jarch_Bashi_Bath_02.jpg,Has Arch,1,train,has_arch/Jarch_Bashi_Bath_02.jpg
TRAIN_01424,Soltaniyeh_(2).jpg,Has Arch,1,train,has_arch/Soltaniyeh_(2).jpg
TRAIN_01425,DSC0088_(1600x1200).jpg,Has Arch,1,train,has_arch/DSC0088_(1600x1200).jpg
TRAIN_01426,"2021.R.15-3v_-_Iran,_Gate.jpg",Has Arch,1,train,"has_arch/2021.R.15-3v_-_Iran,_Gate.jpg"
TRAIN_01427,Damghan-2009.jpg,No Arch,0,train,no_arch/Damghan-2009.jpg
TRAIN_01428,Aria-Sanat-Industrial-Administrative-Project-Nobico-Studio---29995.jpg,No Arch,0,train,no_arch/Aria-Sanat-Industrial-Administrative-Project-Nobico-Studio---29995.jpg
TRAIN_01429,Beheshti_Hammam2022-02-15_16.jpg,No Arch,0,train,no_arch/Beheshti_Hammam2022-02-15_16.jpg
TRAIN_01430,Kharanaq_02.jpg,No Arch,0,train,no_arch/Kharanaq_02.jpg
TRAIN_01431,کارخانه_ریسمان_ریسی_نساجی_پارس_05.jpg,No Arch,0,train,no_arch/کارخانه_ریسمان_ریسی_نساجی_پارس_05.jpg
TRAIN_01432,کلیسای_میناس_مقدس.jpg,No Arch,0,train,no_arch/کلیسای_میناس_مقدس.jpg
TRAIN_01433,Mehdi_Qoli_Beyk_Hammam2022-08-13_15.jpg,Has Arch,1,train,has_arch/Mehdi_Qoli_Beyk_Hammam2022-08-13_15.jpg
TRAIN_01434,Jwdab1خانه_زینت_الملک_شیراز.jpg,No Arch,0,train,no_arch/Jwdab1خانه_زینت_الملک_شیراز.jpg
TRAIN_01435,۲۰۱۸۰۹۲۲_۱۱۵۴۴۷(1)شاهزاده_زیدالکبیر.jpg,Has Arch,1,train,has_arch/۲۰۱۸۰۹۲۲_۱۱۵۴۴۷(1)شاهزاده_زیدالکبیر.jpg
TRAIN_01436,Bahram_Palace_29.jpg,Has Arch,1,train,has_arch/Bahram_Palace_29.jpg
TRAIN_01437,2مسجد_ملک.jpg,No Arch,0,train,no_arch/2مسجد_ملک.jpg
TRAIN_01438,Bayazid_Bastami_14.jpg,Has Arch,1,train,has_arch/Bayazid_Bastami_14.jpg
TRAIN_01439,شاه_نشين_طبقه_دوم_سراي_معين_التجار.jpg,No Arch,0,train,no_arch/شاه_نشين_طبقه_دوم_سراي_معين_التجار.jpg
TRAIN_01440,Zarnokh_intrance.jpg,Has Arch,1,train,has_arch/Zarnokh_intrance.jpg
TRAIN_01441,Greek_Orthodox_Church_of_Saint_Mary_in_Tehran.jpg,No Arch,0,train,no_arch/Greek_Orthodox_Church_of_Saint_Mary_in_Tehran.jpg
TRAIN_01442,هفت_برکه.jpg,No Arch,0,train,no_arch/هفت_برکه.jpg
TRAIN_01443,خانه_ی_استاد_لرزاده.jpg,Has Arch,1,train,has_arch/خانه_ی_استاد_لرزاده.jpg
TRAIN_01444,Deir-e_Gachin_Caravansarai_is_a_historic_caravansarai_in_Iran_02.jpg,Has Arch,1,train,has_arch/Deir-e_Gachin_Caravansarai_is_a_historic_caravansarai_in_Iran_02.jpg
TRAIN_01445,Ganjali_khan_bath_3_Duplicate_تصویر_اصلی.jpg,Has Arch,1,train,has_arch/Ganjali_khan_bath_3_Duplicate_تصویر_اصلی.jpg
TRAIN_01446,20180426_141606Abanbar_Ganjalikhan.jpg,No Arch,0,train,no_arch/20180426_141606Abanbar_Ganjalikhan.jpg
TRAIN_01447,میرزبیر.jpg,No Arch,0,train,no_arch/میرزبیر.jpg
TRAIN_01448,Abbas_aabaad_Nights..._04_(cropped).jpg,Has Arch,1,train,has_arch/Abbas_aabaad_Nights..._04_(cropped).jpg
TRAIN_01449,Ayvan_of_Jameh_Mosque_in_Natanz.jpg,Has Arch,1,train,has_arch/Ayvan_of_Jameh_Mosque_in_Natanz.jpg
TRAIN_01450,Doxan_karvansarası_Zəncan_202209_(4).jpg,Has Arch,1,train,has_arch/Doxan_karvansarası_Zəncan_202209_(4).jpg
TRAIN_01451,Ashot_Hovsepian_House_1396010612501929410379894.jpg,No Arch,0,train,no_arch/Ashot_Hovsepian_House_1396010612501929410379894.jpg
TRAIN_01452,Naraq_bazaar_345.jpg,Has Arch,1,train,has_arch/Naraq_bazaar_345.jpg
TRAIN_01453,Khajoopol.jpg,Has Arch,1,train,has_arch/Khajoopol.jpg
TRAIN_01454,گنبد_کاروان_سرای_شاه_عباسی_میبد2.jpg,Has Arch,1,train,has_arch/گنبد_کاروان_سرای_شاه_عباسی_میبد2.jpg
TRAIN_01455,Kheirabad_school_20170327_11.jpg,No Arch,0,train,no_arch/Kheirabad_school_20170327_11.jpg
TRAIN_01456,Catholic_Church_4.jpg,Has Arch,1,train,has_arch/Catholic_Church_4.jpg
TRAIN_01457,Haronie_1.jpg,No Arch,0,train,no_arch/Haronie_1.jpg
TRAIN_01458,اصفهان-عالیقاپو.jpg,No Arch,0,train,no_arch/اصفهان-عالیقاپو.jpg
TRAIN_01459,8امامزاده_عبدالله_بافق.jpg,Has Arch,1,train,has_arch/8امامزاده_عبدالله_بافق.jpg
TRAIN_01460,Abbāsi_House_2.jpg,Has Arch,1,train,has_arch/Abbāsi_House_2.jpg
TRAIN_01461,"Inside_Agha_Bozorg_Mosque,_Kashan,_Iran.jpg",Has Arch,1,train,"has_arch/Inside_Agha_Bozorg_Mosque,_Kashan,_Iran.jpg"
TRAIN_01462,Qazvin_bazaar20180714_152854.jpg,Has Arch,1,train,has_arch/Qazvin_bazaar20180714_152854.jpg
TRAIN_01463,BijBaz1.jpg,Has Arch,1,train,has_arch/BijBaz1.jpg
TRAIN_01464,Iran_-_Isfahan_-_Khajoo_Bridge.jpg,Has Arch,1,train,has_arch/Iran_-_Isfahan_-_Khajoo_Bridge.jpg
TRAIN_01465,Imamzadeh_Zeydolkabir.jpg,Has Arch,1,train,has_arch/Imamzadeh_Zeydolkabir.jpg
TRAIN_01466,"Flag_Changing_Ceremony_from_Fatima_Masumeh_Shrine,_Qom_on_1_Muharram_1433_AH_04.jpg",No Arch,0,train,"no_arch/Flag_Changing_Ceremony_from_Fatima_Masumeh_Shrine,_Qom_on_1_Muharram_1433_AH_04.jpg"
TRAIN_01467,View_of_Zadian_Minaret_beyond_grove_of_trees.jpg,No Arch,0,train,no_arch/View_of_Zadian_Minaret_beyond_grove_of_trees.jpg
TRAIN_01468,images (3).jpg,Has Arch,1,train,has_arch/images (3).jpg
TRAIN_01469,Abbasi_caravanserai_of_Nishapur_2 (1).jpg,No Arch,0,train,no_arch/Abbasi_caravanserai_of_Nishapur_2 (1).jpg
TRAIN_01470,Majdolmamalek_caravanserai_20190512_13.jpg,Has Arch,1,train,has_arch/Majdolmamalek_caravanserai_20190512_13.jpg
TRAIN_01471,Bafte_ghadime_yazd_(1).jpg,No Arch,0,train,no_arch/Bafte_ghadime_yazd_(1).jpg
TRAIN_01472,Ali_Gholi_Agha_hammam49.jpg,No Arch,0,train,no_arch/Ali_Gholi_Agha_hammam49.jpg
TRAIN_01473,Ganjalikhan4.jpg,Has Arch,1,train,has_arch/Ganjalikhan4.jpg
TRAIN_01474,1مجموعه_تاریخی_قدمگاه،_بقعه_و_رباط_و_حمام.jpg,Has Arch,1,train,has_arch/1مجموعه_تاریخی_قدمگاه،_بقعه_و_رباط_و_حمام.jpg
TRAIN_01475,Sabet_Pasal_Palace-04.jpg,No Arch,0,train,no_arch/Sabet_Pasal_Palace-04.jpg
TRAIN_01476,"Great_Mosque_of_Yazd_(Jame_mosque_of_Yazd),Yazd,_Iran_(مسجد_جامع_یزد)_-_panoramio_(8) (1).jpg",Has Arch,1,train,"has_arch/Great_Mosque_of_Yazd_(Jame_mosque_of_Yazd),Yazd,_Iran_(مسجد_جامع_یزد)_-_panoramio_(8) (1).jpg"
TRAIN_01477,Naqarh_Tower_House_برج_ناقاره_خانه_-_panoramio_(2).jpg,No Arch,0,train,no_arch/Naqarh_Tower_House_برج_ناقاره_خانه_-_panoramio_(2).jpg
TRAIN_01478,Mahabad-Central-Mosque-Tips.jpg,Has Arch,1,train,has_arch/Mahabad-Central-Mosque-Tips.jpg
TRAIN_01479,144444.jpg,Has Arch,1,train,has_arch/144444.jpg
TRAIN_01480,مسجد_جامع_گرگان.jpg,No Arch,0,train,no_arch/مسجد_جامع_گرگان.jpg
TRAIN_01481,SDC15423_karvansarai_zanjan_(8).jpg,No Arch,0,train,no_arch/SDC15423_karvansarai_zanjan_(8).jpg
TRAIN_01482,ناقدیس-ورودی-مسجد-شیخ-لطف-الله.jpg,No Arch,0,train,no_arch/ناقدیس-ورودی-مسجد-شیخ-لطف-الله.jpg
TRAIN_01483,Inbound137845308.jpg,No Arch,0,train,no_arch/Inbound137845308.jpg
TRAIN_01484,امامزاده_علی_بن_جعفر_قم_02.jpg,Has Arch,1,train,has_arch/امامزاده_علی_بن_جعفر_قم_02.jpg
TRAIN_01485,محل_کتیبه_پل_شهری_چای.jpg,Has Arch,1,train,has_arch/محل_کتیبه_پل_شهری_چای.jpg
TRAIN_01486,Ecotourism_Resort_of_Tenesgol2021_2.jpg,No Arch,0,train,no_arch/Ecotourism_Resort_of_Tenesgol2021_2.jpg
TRAIN_01487,"Grand_Bazaar,_Tehran_(41723611505).jpg",No Arch,0,train,"no_arch/Grand_Bazaar,_Tehran_(41723611505).jpg"
TRAIN_01488,Seh_Kohye_Castle2020_8.jpg,Has Arch,1,train,has_arch/Seh_Kohye_Castle2020_8.jpg
TRAIN_01489,Mozaffariyeh_Arcade.jpg,No Arch,0,train,no_arch/Mozaffariyeh_Arcade.jpg
TRAIN_01490,Shah_Qalandar_Mausoleum.jpg,Has Arch,1,train,has_arch/Shah_Qalandar_Mausoleum.jpg
TRAIN_01491,اصفهان_مسجد_حکیم.jpg,Has Arch,1,train,has_arch/اصفهان_مسجد_حکیم.jpg
TRAIN_01492,Haydar_Amuli_Mausoleum.jpg,No Arch,0,train,no_arch/Haydar_Amuli_Mausoleum.jpg
TRAIN_01493,کاروانسرای_مادرشاه_ورودی.jpg,Has Arch,1,train,has_arch/کاروانسرای_مادرشاه_ورودی.jpg
TRAIN_01494,Faramarz_Khan_Caravanserai_of_Sabzevar_01.jpg,Has Arch,1,train,has_arch/Faramarz_Khan_Caravanserai_of_Sabzevar_01.jpg
TRAIN_01495,مسجد_ملک_کرمان_۲.jpg,Has Arch,1,train,has_arch/مسجد_ملک_کرمان_۲.jpg
TRAIN_01496,حیاط_داخل_مسجد_جامع_زرین_شهر_لنجان.jpg,Has Arch,1,train,has_arch/حیاط_داخل_مسجد_جامع_زرین_شهر_لنجان.jpg
TRAIN_01497,عمارت_نظامیه_1.jpg,No Arch,0,train,no_arch/عمارت_نظامیه_1.jpg
TRAIN_01498,Kharanaq-Castle-Mosque.jpg,No Arch,0,train,no_arch/Kharanaq-Castle-Mosque.jpg
TRAIN_01499,"Mozaffariyeh,_inside_the_Bazzar_of_Tabriz,_IRAN.jpg",Has Arch,1,train,"has_arch/Mozaffariyeh,_inside_the_Bazzar_of_Tabriz,_IRAN.jpg"
TRAIN_01500,هتل_ایران_رشت.jpg,No Arch,0,train,no_arch/هتل_ایران_رشت.jpg
TRAIN_01501,"Ciudadela_de_Meybod,_Irán,_2016-09-20,_DD_09.jpg",No Arch,0,train,"no_arch/Ciudadela_de_Meybod,_Irán,_2016-09-20,_DD_09.jpg"
TRAIN_01502,"Kermán,_biblioteca_(2000)_02.jpg",Has Arch,1,train,"has_arch/Kermán,_biblioteca_(2000)_02.jpg"
TRAIN_01503,4مسجد_شیخ_بسطامی.jpg,Has Arch,1,train,has_arch/4مسجد_شیخ_بسطامی.jpg
TRAIN_01504,"Darb-i_Kushk,_1901.jpg",Has Arch,1,train,"has_arch/Darb-i_Kushk,_1901.jpg"
TRAIN_01505,The_Jameh_mosque.jpg,Has Arch,1,train,has_arch/The_Jameh_mosque.jpg
TRAIN_01506,VarzanehBridge2.jpg,Has Arch,1,train,has_arch/VarzanehBridge2.jpg
TRAIN_01507,Nushabad_underground_City2019_2.jpg,No Arch,0,train,no_arch/Nushabad_underground_City2019_2.jpg
TRAIN_01508,Arg_of_Karim_Khan_05.jpg,Has Arch,1,train,has_arch/Arg_of_Karim_Khan_05.jpg
TRAIN_01509,Shaman_Castle_20190328_04.jpg,No Arch,0,train,no_arch/Shaman_Castle_20190328_04.jpg
TRAIN_01510,Nader4taqi.jpg,No Arch,0,train,no_arch/Nader4taqi.jpg
TRAIN_01511,Jameh_Mosque_of_Varamin_20190514_10.jpg,Has Arch,1,train,has_arch/Jameh_Mosque_of_Varamin_20190514_10.jpg
TRAIN_01512,Isfahan_-_Hafez_bridge_-_Jouyi_-_panoramio_(1).jpg,Has Arch,1,train,has_arch/Isfahan_-_Hafez_bridge_-_Jouyi_-_panoramio_(1).jpg
TRAIN_01513,Municipality_Building_at_night_-_panoramio.jpg,No Arch,0,train,no_arch/Municipality_Building_at_night_-_panoramio.jpg
TRAIN_01514,Jameh_Mosque_of_Isfahan_16_(cropped-dome).jpg,No Arch,0,train,no_arch/Jameh_Mosque_of_Isfahan_16_(cropped-dome).jpg
TRAIN_01515,Eftekhar_al-Tojar_Mausoleum2021_14.jpg,Has Arch,1,train,has_arch/Eftekhar_al-Tojar_Mausoleum2021_14.jpg
TRAIN_01516,Varzaneh_(53835672407).jpg,Has Arch,1,train,has_arch/Varzaneh_(53835672407).jpg
TRAIN_01517,Mosallah002.jpg,Has Arch,1,train,has_arch/Mosallah002.jpg
TRAIN_01518,IranKermanBazar3.jpg,Has Arch,1,train,has_arch/IranKermanBazar3.jpg
TRAIN_01519,"20170418_Inside,_in_the_bazaar_Tehran.jpg",Has Arch,1,train,"has_arch/20170418_Inside,_in_the_bazaar_Tehran.jpg"
TRAIN_01520,Abbasi_House_خانه_عباسیان_کاشان_07.jpg,Has Arch,1,train,has_arch/Abbasi_House_خانه_عباسیان_کاشان_07.jpg
TRAIN_01521,برج_کبوتران_مرداویج.jpg,No Arch,0,train,no_arch/برج_کبوتران_مرداویج.jpg
TRAIN_01522,Masjed_jame_yazd_(66).jpg,No Arch,0,train,no_arch/Masjed_jame_yazd_(66).jpg
TRAIN_01523,بازار_سردار1.jpg,Has Arch,1,train,has_arch/بازار_سردار1.jpg
TRAIN_01524,ترکیب_احجام_در_معماری_خانه_شقاقی.jpg,No Arch,0,train,no_arch/ترکیب_احجام_در_معماری_خانه_شقاقی.jpg
TRAIN_01525,قلعه_رباط.jpg,No Arch,0,train,no_arch/قلعه_رباط.jpg
TRAIN_01526,Mahya_ranjbaran.jpg,Has Arch,1,train,has_arch/Mahya_ranjbaran.jpg
TRAIN_01527,Ab_Anbar.jpg,No Arch,0,train,no_arch/Ab_Anbar.jpg
TRAIN_01528,Kharanaq_2002.jpg,No Arch,0,train,no_arch/Kharanaq_2002.jpg
TRAIN_01529,"Iran_,_Shiraz_,_Atigh_Jame_Mosque_,_Ivan.jpg",Has Arch,1,train,"has_arch/Iran_,_Shiraz_,_Atigh_Jame_Mosque_,_Ivan.jpg"
TRAIN_01530,Fazeli_sere_01.jpg,No Arch,0,train,no_arch/Fazeli_sere_01.jpg
TRAIN_01531,Inner_Dome_of_Jameh_Mosque_in_Natanz (1).jpg,No Arch,0,train,no_arch/Inner_Dome_of_Jameh_Mosque_in_Natanz (1).jpg
TRAIN_01532,کاروان_سرای_اصفاک.jpg,Has Arch,1,train,has_arch/کاروان_سرای_اصفاک.jpg
TRAIN_01533,داخل_مسجد_جامع_لنجان_اصفهان.jpg,Has Arch,1,train,has_arch/داخل_مسجد_جامع_لنجان_اصفهان.jpg
TRAIN_01534,View_of_under_the_dome_chamber.jpg,No Arch,0,train,no_arch/View_of_under_the_dome_chamber.jpg
TRAIN_01535,کلیسای_گریگوری_استپان_حضرت_مریم_همدان.jpg,No Arch,0,train,no_arch/کلیسای_گریگوری_استپان_حضرت_مریم_همدان.jpg
TRAIN_01536,1244.Bazaar.Tabriz_(1470550699).jpg,Has Arch,1,train,has_arch/1244.Bazaar.Tabriz_(1470550699).jpg
TRAIN_01537,Arg_of_Karim_Khan_(29).jpg,Has Arch,1,train,has_arch/Arg_of_Karim_Khan_(29).jpg
TRAIN_01538,Borgh-high-size.jpg,No Arch,0,train,no_arch/Borgh-high-size.jpg
TRAIN_01539,Tenesgol_Ecotourism_Resort2021-07-19_5 (1).jpg,No Arch,0,train,no_arch/Tenesgol_Ecotourism_Resort2021-07-19_5 (1).jpg
TRAIN_01540,"Emamzadeh_Qasem_,_Input_view_,_Japelagh,_Azna_.jpg",Has Arch,1,train,"has_arch/Emamzadeh_Qasem_,_Input_view_,_Japelagh,_Azna_.jpg"
TRAIN_01541,Darb-e_Kooshk_Gate.jpg,Has Arch,1,train,has_arch/Darb-e_Kooshk_Gate.jpg
TRAIN_01542,طاق_به_طاق_تا_بهشت.jpg,No Arch,0,train,no_arch/طاق_به_طاق_تا_بهشت.jpg
TRAIN_01543,Jameh_Mosque_of_Zavqan2018_12.jpg,No Arch,0,train,no_arch/Jameh_Mosque_of_Zavqan2018_12.jpg
TRAIN_01544,مسجددباباعبدالله.jpg,Has Arch,1,train,has_arch/مسجددباباعبدالله.jpg
TRAIN_01545,Tehran_Holy_Translators_Church_1.jpg,Has Arch,1,train,has_arch/Tehran_Holy_Translators_Church_1.jpg
TRAIN_01546,Artists_house(3).jpg,No Arch,0,train,no_arch/Artists_house(3).jpg
TRAIN_01547,Holy_carapt_church_3.jpg,No Arch,0,train,no_arch/Holy_carapt_church_3.jpg
TRAIN_01548,Atigh_Jame'_Mosque_1399021123142831520266904.jpg,Has Arch,1,train,has_arch/Atigh_Jame'_Mosque_1399021123142831520266904.jpg
TRAIN_01549,Narenjestan_e_Ghavam_(18870163966).jpg,No Arch,0,train,no_arch/Narenjestan_e_Ghavam_(18870163966).jpg
TRAIN_01550,Chehel_Sotoon_Palace_(17t._century)_Mirror_works_Esfahan_Iran_(19061978835).jpg,Has Arch,1,train,has_arch/Chehel_Sotoon_Palace_(17t._century)_Mirror_works_Esfahan_Iran_(19061978835).jpg
TRAIN_01551,اتاق_زیر_زمینی_قلعه_تل.jpg,No Arch,0,train,no_arch/اتاق_زیر_زمینی_قلعه_تل.jpg
TRAIN_01552,Saraye_omid_3.jpg,No Arch,0,train,no_arch/Saraye_omid_3.jpg
TRAIN_01553,Kazerun_Bazaar_1.jpg,Has Arch,1,train,has_arch/Kazerun_Bazaar_1.jpg
TRAIN_01554,Meybod_Caravanserai2023-03-23_4.jpg,Has Arch,1,train,has_arch/Meybod_Caravanserai2023-03-23_4.jpg
TRAIN_01555,Lotf_Ali_Khan_Zand_tomb_8062.jpg,Has Arch,1,train,has_arch/Lotf_Ali_Khan_Zand_tomb_8062.jpg
TRAIN_01556,Agha_khan_Liravi_Castle_20170330_02.jpg,No Arch,0,train,no_arch/Agha_khan_Liravi_Castle_20170330_02.jpg
TRAIN_01557,Dehnamak_Caravanserai_20190618_04.jpg,Has Arch,1,train,has_arch/Dehnamak_Caravanserai_20190618_04.jpg
TRAIN_01558,آب_انبار_حاج_آقا_رضا.jpg,No Arch,0,train,no_arch/آب_انبار_حاج_آقا_رضا.jpg
TRAIN_01559,AbuZeidAbad_Caravanserai_1.jpg,Has Arch,1,train,has_arch/AbuZeidAbad_Caravanserai_1.jpg
TRAIN_01560,مدرسه_گنجعلیخان_کاروان_سرای_گنجعلی_(23).jpg,Has Arch,1,train,has_arch/مدرسه_گنجعلیخان_کاروان_سرای_گنجعلی_(23).jpg
TRAIN_01561,Ali_0504.jpg,Has Arch,1,train,has_arch/Ali_0504.jpg
TRAIN_01562,Dolat-Abad_03.jpg,No Arch,0,train,no_arch/Dolat-Abad_03.jpg
TRAIN_01563,Bayazid_Bastami_8.jpg,Has Arch,1,train,has_arch/Bayazid_Bastami_8.jpg
TRAIN_01564,خانه_عباسی_ها_-کاشان-The_Abbasi_House-kashan_03.jpg,No Arch,0,train,no_arch/خانه_عباسی_ها_-کاشان-The_Abbasi_House-kashan_03.jpg
TRAIN_01565,قلعه_دروش_بگ.jpg,No Arch,0,train,no_arch/قلعه_دروش_بگ.jpg
TRAIN_01566,Jome-mecide5.jpg,No Arch,0,train,no_arch/Jome-mecide5.jpg
TRAIN_01567,Ali_Qapoo_-14.jpg,No Arch,0,train,no_arch/Ali_Qapoo_-14.jpg
TRAIN_01568,Irnt010-Isfahan-Meczet_Piątkowy.jpg,Has Arch,1,train,has_arch/Irnt010-Isfahan-Meczet_Piątkowy.jpg
TRAIN_01569,"Kashane_tower,_Bastam_برج_کاشانه،_بسطام_-_panoramio.jpg",No Arch,0,train,"no_arch/Kashane_tower,_Bastam_برج_کاشانه،_بسطام_-_panoramio.jpg"
TRAIN_01570,Ardabil_Bazaar_2020-04-09_08.jpg,Has Arch,1,train,has_arch/Ardabil_Bazaar_2020-04-09_08.jpg
TRAIN_01571,Iranian-residental-building-83546-4.jpg,No Arch,0,train,no_arch/Iranian-residental-building-83546-4.jpg
TRAIN_01572,3-_kelisa_vank.jpg,Has Arch,1,train,has_arch/3-_kelisa_vank.jpg
TRAIN_01573,Ali-qapu-2.jpg,Has Arch,1,train,has_arch/Ali-qapu-2.jpg
TRAIN_01574,Cheshmeh-Mansion-Lavasan-Amin-Ferdousi-CAOI---30422.jpg,No Arch,0,train,no_arch/Cheshmeh-Mansion-Lavasan-Amin-Ferdousi-CAOI---30422.jpg
TRAIN_01575,Kashan_-_Timche-ye_Amin_od-Dowleh_-_20140512_-_JB.jpg,Has Arch,1,train,has_arch/Kashan_-_Timche-ye_Amin_od-Dowleh_-_20140512_-_JB.jpg
TRAIN_01576,1396010612501716910379894_خیابان_۳۰_تیر.jpg,Has Arch,1,train,has_arch/1396010612501716910379894_خیابان_۳۰_تیر.jpg
TRAIN_01577,سرای_گلشن-5.jpg,Has Arch,1,train,has_arch/سرای_گلشن-5.jpg
TRAIN_01578,Urmia_Bazaar-03.jpg,Has Arch,1,train,has_arch/Urmia_Bazaar-03.jpg
TRAIN_01579,Isfahan_-_31233889081 (1).jpg,No Arch,0,train,no_arch/Isfahan_-_31233889081 (1).jpg
TRAIN_01580,"Casa_histórica_de_Abbasi,_Kashan,_Irán,_2016-09-19,_DD_73.jpg",Has Arch,1,train,"has_arch/Casa_histórica_de_Abbasi,_Kashan,_Irán,_2016-09-19,_DD_73.jpg"
TRAIN_01581,Madrasa_of_Shah_Mosque_Isfahan_2014_(1).jpg,Has Arch,1,train,has_arch/Madrasa_of_Shah_Mosque_Isfahan_2014_(1).jpg
TRAIN_01582,The_Cathedral_in_Esfahan.jpg,Has Arch,1,train,has_arch/The_Cathedral_in_Esfahan.jpg
TRAIN_01583,2012_Tabriz_7421722916.jpg,Has Arch,1,train,has_arch/2012_Tabriz_7421722916.jpg
TRAIN_01584,3513_قلعه_شیخ_نصوری_سیراف_بوشهر.jpg,No Arch,0,train,no_arch/3513_قلعه_شیخ_نصوری_سیراف_بوشهر.jpg
TRAIN_01585,Mausoleum_of_Sheikh_Ala_ud-Daula_Simnani_2020-04-06_43.jpg,Has Arch,1,train,has_arch/Mausoleum_of_Sheikh_Ala_ud-Daula_Simnani_2020-04-06_43.jpg
TRAIN_01586,Jame'_Mosque_of_Damghan_2019-04-04_09.jpg,Has Arch,1,train,has_arch/Jame'_Mosque_of_Damghan_2019-04-04_09.jpg
TRAIN_01587,گنبد_و_بنای_مسجد_جامع_ساوه_از_بیرون.jpg,No Arch,0,train,no_arch/گنبد_و_بنای_مسجد_جامع_ساوه_از_بیرون.jpg
TRAIN_01588,Kondor-2_Ab_Anbar2021_2.jpg,No Arch,0,train,no_arch/Kondor-2_Ab_Anbar2021_2.jpg
TRAIN_01589,Qazvin_bazaar20180714_152651.jpg,Has Arch,1,train,has_arch/Qazvin_bazaar20180714_152651.jpg
TRAIN_01590,Bazar_vakil_(16).jpg,No Arch,0,train,no_arch/Bazar_vakil_(16).jpg
TRAIN_01591,Courtyard_and_iwan.jpg,Has Arch,1,train,has_arch/Courtyard_and_iwan.jpg
TRAIN_01592,Jalali_Castle_And_adjacent_Icehouses2019_17.jpg,No Arch,0,train,no_arch/Jalali_Castle_And_adjacent_Icehouses2019_17.jpg
TRAIN_01593,Negarestan_museum_kamalolmolk.jpg,No Arch,0,train,no_arch/Negarestan_museum_kamalolmolk.jpg
TRAIN_01594,نمای_کلی_مجموعه_تاریخی_بسطام_-_panoramio.jpg,Has Arch,1,train,has_arch/نمای_کلی_مجموعه_تاریخی_بسطام_-_panoramio.jpg
TRAIN_01595,Iran_2007_192_Chehel_palace_(1732691420).jpg,No Arch,0,train,no_arch/Iran_2007_192_Chehel_palace_(1732691420).jpg
TRAIN_01596,Qeysarieh.jpg,Has Arch,1,train,has_arch/Qeysarieh.jpg
TRAIN_01597,مسجد_آقابزرگ_کاشان_ایران-Agha_Bozorg_mosque_KASHAN_01.jpg,Has Arch,1,train,has_arch/مسجد_آقابزرگ_کاشان_ایران-Agha_Bozorg_mosque_KASHAN_01.jpg
TRAIN_01598,Hamame_kordasht_(2).jpg,Has Arch,1,train,has_arch/Hamame_kordasht_(2).jpg
TRAIN_01599,Tehran_Bazaar.jpg,Has Arch,1,train,has_arch/Tehran_Bazaar.jpg
TRAIN_01600,Hashtpayeh_Reservoir_of_Sabzevar_04.jpg,Has Arch,1,train,has_arch/Hashtpayeh_Reservoir_of_Sabzevar_04.jpg
TRAIN_01601,Chapel_of_Chupan_2016-12-10_13.jpg,No Arch,0,train,no_arch/Chapel_of_Chupan_2016-12-10_13.jpg
TRAIN_01602,Post_Iran_Central_Office_2.jpg,No Arch,0,train,no_arch/Post_Iran_Central_Office_2.jpg
TRAIN_01603,Shahfiruz_0_(2).jpg,Has Arch,1,train,has_arch/Shahfiruz_0_(2).jpg
TRAIN_01604,"Isfahán,_Mezquita_del_Shah_(2000)_15.jpg",Has Arch,1,train,"has_arch/Isfahán,_Mezquita_del_Shah_(2000)_15.jpg"
TRAIN_01605,Adel_Bazmeh.jpg,No Arch,0,train,no_arch/Adel_Bazmeh.jpg
TRAIN_01606,Green_Palace_(8754608182).jpg,Has Arch,1,train,has_arch/Green_Palace_(8754608182).jpg
TRAIN_01607,نمای_سه_رخ_رباط_شرف.jpg,Has Arch,1,train,has_arch/نمای_سه_رخ_رباط_شرف.jpg
TRAIN_01608,Bidkhori_Historic_House_01.jpg,No Arch,0,train,no_arch/Bidkhori_Historic_House_01.jpg
TRAIN_01609,Serkis_Khoy.jpg,No Arch,0,train,no_arch/Serkis_Khoy.jpg
TRAIN_01610,Madar_Shah_Caravanserai-_Murchehkhort_Iran.jpg,Has Arch,1,train,has_arch/Madar_Shah_Caravanserai-_Murchehkhort_Iran.jpg
TRAIN_01611,Rehnan_mosque3.jpg,No Arch,0,train,no_arch/Rehnan_mosque3.jpg
TRAIN_01612,Gonbad_Ghafarie.jpg,No Arch,0,train,no_arch/Gonbad_Ghafarie.jpg
TRAIN_01613,14کاروانسرای_چاله_سیاه.jpg,Has Arch,1,train,has_arch/14کاروانسرای_چاله_سیاه.jpg
TRAIN_01614,Maarnaan_Bridge_3.jpg,Has Arch,1,train,has_arch/Maarnaan_Bridge_3.jpg
TRAIN_01615,GONBADMODAVAR4.jpg,Has Arch,1,train,has_arch/GONBADMODAVAR4.jpg
TRAIN_01616,Colorlights.jpg,Has Arch,1,train,has_arch/Colorlights.jpg
TRAIN_01617,Sheikh_Lotfollah_Mosque_-5.jpg,No Arch,0,train,no_arch/Sheikh_Lotfollah_Mosque_-5.jpg
TRAIN_01618,2قبر_هلاکوخان.jpg,No Arch,0,train,no_arch/2قبر_هلاکوخان.jpg
TRAIN_01619,TehranCathedral.jpg,No Arch,0,train,no_arch/TehranCathedral.jpg
